"","obj_id","species","speciesMatched","uuid","ifungorum_number","trait_name","value"
"717","Treseder_etal_2016_2237","Sarcinomyces_crustaceus","Sarcinomyces crustaceus","aaba3cb5-08fc-409a-a34a-36589fbb4b16",215939,"trophic_mode_fg","Symbiotroph"
"718","Treseder_etal_2016_2240","Sarcinomyces_crustaceus","Sarcinomyces crustaceus","aaba3cb5-08fc-409a-a34a-36589fbb4b16",215939,"trophic_mode_fg","Symbiotroph"
"719","Treseder_etal_2016_2260","Sclerotinia_sclerotiorum","Sclerotinia sclerotiorum","1cb1a34b-36b9-11d5-9548-00d0592d548c",212553,"trophic_mode_fg","Pathotroph"
"720","Treseder_etal_2016_2263","Sclerotinia_sclerotiorum","Sclerotinia sclerotiorum","1cb1a34b-36b9-11d5-9548-00d0592d548c",212553,"trophic_mode_fg","Pathotroph"
"721","Treseder_etal_2016_2373","Syzygospora_effibulata","Syzygospora effibulata","629ce8a6-0a49-4dc9-b1c6-10f1ac9d6866",103846,"trophic_mode_fg","Saprotroph"
"722","Treseder_etal_2016_2446","Tremella_foliacea","Tremella foliacea","1cb1a7ed-36b9-11d5-9548-00d0592d548c",173674,"trophic_mode_fg","Pathotroph"
"723","Treseder_etal_2016_2458","Trichoderma_viride","Trichoderma viride","1cb1a824-36b9-11d5-9548-00d0592d548c",181950,"trophic_mode_fg","Pathotroph"
"724","Trocha_etal_2016_6","Amanita_phalloides","Amanita phalloides","1cb17d48-36b9-11d5-9548-00d0592d548c",178962,"trophic_mode_fg","Symbiotroph"
"725","Trocha_etal_2016_34","Hypholoma_fasciculare","Hypholoma fasciculare","1cb1b38a-36b9-11d5-9548-00d0592d548c",152334,"trophic_mode_fg","Saprotroph"
"726","Trocha_etal_2016_53","Mycena_pura","Mycena pura","2d1ccbeb-8264-11d5-bebb-00508bca8de8",188082,"trophic_mode_fg","Saprotroph"
"727","Trocha_etal_2016_77","Russula_virescens","Russula virescens","c697e306-efe1-4c33-9f71-3f0240f80fc0",203449,"trophic_mode_fg","Symbiotroph"
"728","Weete_2013_11","Absidia_corymbifera","Lichtheimia corymbifera","1cb1d1fd-36b9-11d5-9548-00d0592d548c",416447,"trophic_mode_fg","Pathotroph-Saprotroph"
"729","Weete_2013_29","Mucor_pusillus","Rhizomucor pusillus","96e18029-0d03-44e9-a6dd-d71ed9e65b46",322484,"trophic_mode_fg","Pathotroph"
"730","Weete_2013_36","Rhizopus_arrhizus","Rhizopus arrhizus","1838fa27-58fd-4efd-8eba-924a7b1fb58e",167790,"trophic_mode_fg","Pathotroph"
"731","Weete_2013_52","Spiromyces_aspiralis","Spiromyces aspiralis","e1358d26-ae65-4b0e-b668-e48087739928",445457,"trophic_mode_fg","Saprotroph"
"732","Weete_2013_78","Aureobasidium_pullulans","Aureobasidium pullulans","fe27878e-8260-43c1-a33b-204acc27101a",101771,"trophic_mode_fg","Pathotroph-Symbiotroph"
"733","Weete_2013_82","Cladosporium_sphaerospermum","Cladosporium sphaerospermum","1cb18133-36b9-11d5-9548-00d0592d548c",119529,"trophic_mode_fg","Symbiotroph"
"734","Weete_2013_85","Fusarium_roseum","Gibberella pulicaris","1cb1bb13-36b9-11d5-9548-00d0592d548c",211541,"trophic_mode_fg","Pathotroph"
"735","Weete_2013_94","Terfezia_sp.","Terfezia sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"736","Weete_2013_103","Melampsora_lini","Melampsora lini","1cb1925b-36b9-11d5-9548-00d0592d548c",190905,"trophic_mode_fg","Pathotroph"
"737","Weete_2013_114","Paxillus_involutus","Paxillus involutus","1cb1979c-36b9-11d5-9548-00d0592d548c",191172,"trophic_mode_fg","Symbiotroph"
"738","Zhang_and_Elser_4","Chaetomium_globosum","Chaetomium globosum","1cb181f7-36b9-11d5-9548-00d0592d548c",172545,"trophic_mode_fg","Pathotroph-Saprotroph-Symbiotroph"
"739","Zhang_and_Elser_8","Candida_utilis","Cyberlindnera jadinii","1cb1afc9-36b9-11d5-9548-00d0592d548c",534383,"trophic_mode_fg","Pathotroph"
"740","Zhang_and_Elser_12","Daldinia_concentrica","Daldinia concentrica","1cb1868c-36b9-11d5-9548-00d0592d548c",146158,"trophic_mode_fg","Saprotroph"
"741","Zhang_and_Elser_21","Fusarium_culmorum","Fusarium culmorum","1cb18908-36b9-11d5-9548-00d0592d548c",196997,"trophic_mode_fg","Pathotroph"
"742","Zhang_and_Elser_24","Fusarium_oxysporum","Fusarium oxysporum","1cb18916-36b9-11d5-9548-00d0592d548c",218372,"trophic_mode_fg","Pathotroph-Saprotroph-Symbiotroph"
"743","Zhang_and_Elser_27","Fusarium_oxysporum","Fusarium oxysporum","1cb18916-36b9-11d5-9548-00d0592d548c",218372,"trophic_mode_fg","Pathotroph-Saprotroph-Symbiotroph"
"744","Zhang_and_Elser_37","Kluyveromyces_fragilis","Kluyveromyces marxianus","55b568c4-efa1-4187-80af-49a9438cda67",316062,"trophic_mode_fg","Symbiotroph"
"745","Zhang_and_Elser_57","Morchella_esculenta","Morchella esculenta","1cb19422-36b9-11d5-9548-00d0592d548c",247978,"trophic_mode_fg","Saprotroph"
"746","Zhang_and_Elser_60","Myrothecium_verrucaria","Albifimbria verrucaria","1cb194f8-36b9-11d5-9548-00d0592d548c",815927,"trophic_mode_fg","Pathotroph-Saprotroph"
"747","Zhang_and_Elser_117","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"748","Zhang_and_Elser_120","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"749","Zhang_and_Elser_123","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"750","Zhang_and_Elser_126","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"751","Zhang_and_Elser_129","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"752","Zhang_and_Elser_132","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"753","Zhang_and_Elser_135","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"754","Zhang_and_Elser_138","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"755","Zhang_and_Elser_141","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"756","Zhang_and_Elser_144","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"757","Zhang_and_Elser_147","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"758","Zhang_and_Elser_150","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"759","Zhang_and_Elser_153","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"760","Zhang_and_Elser_156","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"761","Zhang_and_Elser_159","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"762","Zhang_and_Elser_162","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"763","Zhang_and_Elser_165","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"764","Zhang_and_Elser_168","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"765","Zhang_and_Elser_171","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"766","Zhang_and_Elser_174","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"767","Zhang_and_Elser_177","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"768","Zhang_and_Elser_180","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"769","Zhang_and_Elser_183","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"770","Zhang_and_Elser_186","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"771","Zhang_and_Elser_189","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"772","Zhang_and_Elser_192","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"773","Zhang_and_Elser_195","Saccharomyces_cerevisiae","Saccharomyces cerevisiae","71750ee1-b386-49f4-b162-7ca8477a0487",NA,"trophic_mode_fg","Saprotroph"
"774","Zhang_and_Elser_202","Trichoderma_harzianum","Trichoderma harzianum","1cb1b9a5-36b9-11d5-9548-00d0592d548c",340299,"trophic_mode_fg","Pathotroph"
"775","Zhang_and_Elser_245","Yarrowia_lipolytica","Yarrowia lipolytica","1cb1b9ff-36b9-11d5-9548-00d0592d548c",108643,"trophic_mode_fg","Saprotroph"
"776","Zhang_and_Elser_248","Yarrowia_lipolytica","Yarrowia lipolytica","1cb1b9ff-36b9-11d5-9548-00d0592d548c",108643,"trophic_mode_fg","Saprotroph"
"777","Zhang_and_Elser_254","Agaricus_arvensis","Agaricus arvensis","1cb17cbc-36b9-11d5-9548-00d0592d548c",325880,"trophic_mode_fg","Saprotroph"
"778","Zhang_and_Elser_307","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,"trophic_mode_fg","Symbiotroph"
"779","Zhang_and_Elser_310","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,"trophic_mode_fg","Symbiotroph"
"780","Zhang_and_Elser_315","Amanita_phalloides","Amanita phalloides","1cb17d48-36b9-11d5-9548-00d0592d548c",178962,"trophic_mode_fg","Symbiotroph"
"781","Zhang_and_Elser_318","Amanita_phalloides","Amanita phalloides","1cb17d48-36b9-11d5-9548-00d0592d548c",178962,"trophic_mode_fg","Symbiotroph"
"782","Zhang_and_Elser_334","Amanita_verna","Amanita verna","59f6590d-5a49-455d-9f35-ed6cafbb7edb",NA,"trophic_mode_fg","Symbiotroph"
"783","Zhang_and_Elser_339","Armillaria_mellea","Armillaria mellea","1cb17e01-36b9-11d5-9548-00d0592d548c",190066,"trophic_mode_fg","Pathotroph-Saprotroph"
"784","Zhang_and_Elser_342","Armillariella_mellea","Armillaria mellea","1cb1bab2-36b9-11d5-9548-00d0592d548c",190066,"trophic_mode_fg","Pathotroph-Saprotroph"
"785","Zhang_and_Elser_345","Armillariella_mellea","Armillaria mellea","1cb1bab2-36b9-11d5-9548-00d0592d548c",190066,"trophic_mode_fg","Pathotroph-Saprotroph"
"786","Zhang_and_Elser_429","Cantharellus_sp.","Cantharellus sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"787","Zhang_and_Elser_432","Cantharellus_sp.","Cantharellus sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"788","Zhang_and_Elser_453","Clitopilus_prunulus","Clitopilus prunulus","1cb183a7-36b9-11d5-9548-00d0592d548c",237006,"trophic_mode_fg","Saprotroph"
"789","Zhang_and_Elser_462","Coprinus_comatus","Coprinus comatus","1cb184b7-36b9-11d5-9548-00d0592d548c",148667,"trophic_mode_fg","Saprotroph"
"790","Zhang_and_Elser_502","Cortinarius_sp.","Cortinarius sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"791","Zhang_and_Elser_507","Cortinarius_sp.","Cortinarius sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"792","Zhang_and_Elser_529","Rhodophyllus_sp.","Rhodophyllus sp.",NA,NA,"trophic_mode_fg","Saprotroph"
"793","Zhang_and_Elser_532","Flammulina_velutipes","Flammulina velutipes","ce3801f8-ba07-4f0e-9ea0-f828d4f1b2d1",330940,"trophic_mode_fg","Pathotroph-Saprotroph"
"794","Zhang_and_Elser_548","Fomitopsis_pinicola","Fomitopsis pinicola","1cb188e9-36b9-11d5-9548-00d0592d548c",101927,"trophic_mode_fg","Pathotroph-Saprotroph"
"795","Zhang_and_Elser_551","Fomes_pinicola","Fomitopsis pinicola","cd04e4d2-880d-11d5-bebb-00508bca8de8",101927,"trophic_mode_fg","Pathotroph-Saprotroph"
"796","Zhang_and_Elser_586","Grifola_frondosa","Grifola frondosa","1cb18bfb-36b9-11d5-9548-00d0592d548c",362177,"trophic_mode_fg","Pathotroph-Saprotroph"
"797","Zhang_and_Elser_599","Collybia_sp.","Collybia sp.",NA,NA,"trophic_mode_fg","Pathotroph-Saprotroph"
"798","Zhang_and_Elser_625","Hydnellum_sp.","Hydnellum sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"799","Zhang_and_Elser_640","Naematoloma_capnoides","Hypholoma capnoides","5ec59dc7-7606-4533-9eb5-043977d0052b",159037,"trophic_mode_fg","Saprotroph"
"800","Zhang_and_Elser_643","Hypholoma_capnoides","Hypholoma capnoides","d29a6fab-d994-48e4-b171-628690620335",159037,"trophic_mode_fg","Saprotroph"
"801","Zhang_and_Elser_647","Naematoloma_fasciculare","Hypholoma fasciculare","a4269a08-1b68-4d5c-afd3-e1f6eb819d47",152334,"trophic_mode_fg","Saprotroph"
"802","Zhang_and_Elser_722","Lactarius_torminosus","Lactarius torminosus","8651c446-6631-47d5-b469-0f9b61ccc22b",228133,"trophic_mode_fg","Symbiotroph"
"803","Zhang_and_Elser_785","Lepista_nuda","Lepista nuda","1cb1b432-36b9-11d5-9548-00d0592d548c",356735,"trophic_mode_fg","Saprotroph"
"804","Zhang_and_Elser_843","Mycena_pura","Mycena pura","2d1ccbeb-8264-11d5-bebb-00508bca8de8",188082,"trophic_mode_fg","Saprotroph"
"805","Zhang_and_Elser_860","Paxillus_involutus","Paxillus involutus","1cb1979c-36b9-11d5-9548-00d0592d548c",191172,"trophic_mode_fg","Symbiotroph"
"806","Zhang_and_Elser_863","Paxillus_involutus","Paxillus involutus","1cb1979c-36b9-11d5-9548-00d0592d548c",191172,"trophic_mode_fg","Symbiotroph"
"807","Zhang_and_Elser_898","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"808","Zhang_and_Elser_901","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"809","Zhang_and_Elser_904","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"810","Zhang_and_Elser_907","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"811","Zhang_and_Elser_910","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"812","Zhang_and_Elser_913","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"813","Zhang_and_Elser_916","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"814","Zhang_and_Elser_919","Pleurotus_ostreatus","Pleurotus ostreatus","1cb19c12-36b9-11d5-9548-00d0592d548c",174220,"trophic_mode_fg","Pathotroph-Saprotroph"
"815","Zhang_and_Elser_933","Pluteus_sp.","Pluteus sp.",NA,NA,"trophic_mode_fg","Pathotroph-Saprotroph"
"816","Zhang_and_Elser_990","Russula_sp.","Russula sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"817","Zhang_and_Elser_994","Russula_sp.","Russula sp.",NA,NA,"trophic_mode_fg","Symbiotroph"
"818","Zhang_and_Elser_1001","Stropharia_coronilla","Stropharia coronilla","1cb1a63e-36b9-11d5-9548-00d0592d548c",567707,"trophic_mode_fg","Saprotroph"
"819","Zhang_and_Elser_1094","Tricholoma_flavovirens","Tricholoma equestre","1cb1a833-36b9-11d5-9548-00d0592d548c",176119,"trophic_mode_fg","Symbiotroph"
"820","Zhang_and_Elser_1138","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"trophic_mode_fg","Saprotroph"
"821","Zhang_and_Elser_1141","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"trophic_mode_fg","Saprotroph"
"822","Zhang_and_Elser_1144","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"trophic_mode_fg","Saprotroph"
"823","Zhang_and_Elser_1147","Cunninghamella_sp.","Cunninghamella sp.",NA,NA,"trophic_mode_fg","Saprotroph"
